departement_code,id,bss_code,name,critical-water-level,drought-decrees-sou,drought-decrees-sup,dryness-agricultural,dryness-groundwater,dryness-groundwater-deep,dryness-meteo,dryness-resources,dryness-small-stream,dryness-stream-flow,heatwave-agricultural,heatwave-meteo,heatwave-resources,quality
81,2729,,WS 2729,0,0,0,1,0,0,1,1,0,0,1,1,1,0
81,2698,,WS 2698,0,0,0,1,0,0,1,1,0,0,1,1,1,0
81,2731,,WS 2731,0,0,0,1,0,0,1,1,0,0,1,1,1,0
81,2730,,WS 2730,0,0,0,1,0,0,1,1,0,0,1,1,1,0
81,2764,,WS 2764,0,0,0,1,0,0,1,1,0,0,1,1,1,0
81,2697,,WS 2697,0,0,0,1,0,0,1,1,0,0,1,1,1,0
81,2763,,WS 2763,0,0,0,1,0,0,1,1,0,0,1,1,1,0
81,2699,,WS 2699,0,0,0,1,0,0,1,1,0,0,1,1,1,0
81,2728,,WS 2728,0,0,0,1,0,0,1,1,0,0,1,1,1,0
81,2765,,WS 2765,0,0,0,1,0,0,1,1,0,0,1,1,1,0
81,11978,O4500001,Le Rieu-Grand à Arfons,0,0,1,0,0,0,0,0,1,0,0,0,0,0
81,13104,O2304021,L'Algans à Cuq-Toulza,0,0,1,0,0,0,0,0,1,0,0,0,0,0
81,13109,O5730001,Le Rô à Castelnau-de-Montmiral,0,0,1,0,0,0,0,0,1,0,0,0,0,0
81,11727,O2304022,Le Girou à Cuq-Toulza,0,0,1,0,0,0,0,0,1,0,0,0,0,0
81,13105,O4680001,Le d'assou à Fiac,0,0,1,0,0,0,0,0,1,0,0,0,0,0
81,11695,O4300001,Le Thoré à Labastide-Rouairoux,0,0,0,0,0,0,0,0,1,0,0,0,0,0
81,11690,O4394031,Le Montimont à Labruguière,0,0,1,0,0,0,0,0,1,0,0,0,0,0
81,11917,O4210001,Le Lignon à Lacrouzette,0,0,1,0,0,0,0,0,1,0,0,0,0,0
81,12614,O3940001,La Saudronne à Lagrave,0,0,0,0,0,0,0,0,1,0,0,0,0,0
81,13106,O4780001,L'Agros à Lasgraisses,0,0,1,0,0,0,0,0,1,0,0,0,0,0
81,11888,O4610001,Le Bagas à Lautrec,0,0,1,0,0,0,0,0,1,0,0,0,0,0
81,11977,O4610002,Le Poulobre à Jonquières,0,0,1,0,0,0,0,0,1,0,0,0,0,0
81,12618,O4544021,Le Taurou à Lescout,0,0,1,0,0,0,0,0,1,0,0,0,0,0
81,12612,O4950001,Le Tescou à Salvagnac,0,0,1,0,0,0,0,0,1,0,0,0,0,0
81,11881,O4760001,L'Assou à Lombers,0,0,1,0,0,0,0,0,1,0,0,0,0,0
81,13102,O4745611,Le Castelfranc à Montredon-Labessonnié,0,0,1,0,0,0,0,0,1,0,0,0,0,0
81,11689,O4030001,Le Grelle à Moulin-Mage,0,0,1,0,0,0,0,0,1,0,0,0,0,0
81,11688,O4021011,Le Greissentous à Murat-sur-Vèbre,0,0,1,0,0,0,0,0,1,0,0,0,0,0
81,13108,O3500001,Le Rieu Pourquié à Murat-sur-Vèbre,0,0,1,0,0,0,0,0,1,0,0,0,0,0
81,11789,O5640001,Le Céret à Pampelonne,0,0,1,0,0,0,0,0,1,0,0,0,0,0
81,11879,O4704031,L'Ambiasselle à Paulinet,0,0,1,0,0,0,0,0,1,0,0,0,0,0
81,11973,O4710001,L'Oulas à Paulinet,0,0,1,0,0,0,0,0,1,0,0,0,0,0
81,11687,O4316911,Le ruisseau des Esclayracs à Saint-Amans-de-Soult,0,0,0,0,0,0,0,0,1,0,0,0,0,0
81,13107,O5552911,Le Lizert à Saint-Christophe,0,0,1,0,0,0,0,0,1,0,0,0,0,0
81,11813,O3840001,L'Aygou à Saint-Cirgue,0,0,0,0,0,0,0,0,1,0,0,0,0,0
81,11880,O4640001,L'Ardialle à Saint-Paul-Cap-de-Joux,0,0,1,0,0,0,0,0,1,0,0,0,0,0
81,11890,O4704032,Le Dadou à Saint-Salvi-de-Carcaves,0,0,1,0,0,0,0,0,1,0,0,0,0,0
81,11989,O4970001,Le Tescounet à la Sauzière-Saint-Jean,0,0,1,0,0,0,0,0,1,0,0,0,0,0
81,11692,O4514031,L'Orival à Sorèze,0,0,1,0,0,0,0,0,1,0,0,0,0,0
81,11889,O4550001,Le Bernazobre aux Viviers-les-Montagnes,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,1915,09042X0001/F,LAUZERTE,0,0,1,0,1,0,0,0,0,0,0,0,0,0
82,14976,09306X0027/F,ESCATALENS,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,707,09293X0123/F,AUVILLAR,0,0,1,0,1,0,0,0,0,0,0,0,0,0
82,8058,09303X0185/F,CASTEL,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,2385,09294X0256/F,POMIÈS,0,0,1,0,1,0,0,0,0,0,0,0,0,0
82,14974,09562X0221/F,BEZETTE,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,14975,09307X0095/F,CALLORY,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,14973,09301X0180/F,GARNOUILLAC,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,2387,09306X0286/F,BOUTOLI,0,0,1,0,1,0,0,0,0,0,0,0,0,0
82,2381,09562X0170/F,LILOU,0,0,1,0,1,0,0,0,0,0,0,0,0,0
82,8010,09311X0093/F,PRADAS,0,0,1,0,1,0,0,0,0,0,0,0,0,0
82,1440,09307X0146/F,ST PIERRE,0,0,1,0,1,0,0,0,0,0,0,0,0,0
82,8074,09307X0136/F,BRESSOLS,0,0,1,0,1,0,0,0,0,0,0,0,0,0
82,2382,09306X0091/F,ST PORQUIER,0,0,1,0,1,0,0,0,0,0,0,0,0,0
82,8002,09312X0063/F,BIOULE,0,0,1,0,1,0,0,0,0,0,0,0,0,0
82,1498,09302X0139/F,PÉDELOUP,0,0,1,0,1,0,0,0,0,0,0,0,0,0
82,1497,09301X0028/F,LES BARTHES,0,0,1,0,1,0,0,0,0,0,0,0,0,0
82,17746,O284000101,Le bras de la Gimone à Maubec [Moulin de Maubec],0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,17737,O264001001,La Garonne à Mas-Grenier,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,17926,O600001001,La Garonne à Malause,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,17924,O590101002,Le Tarn à Lizac - Sainte-Livrade,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,17875,O498432101,Le ruisseau des Marios [Les Marres] à Saint-Nauphary,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,15533,O588251002,L'Aveyron à Montauban [Loubéjac] - Origine,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,4595,O498432001,Le Tescou à Saint-Nauphary,0,0,1,0,0,0,0,0,0,1,0,0,0,0
82,17925,O598101001,Le Tarn à Moissac [aval],0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,4677,O588251001,L'Aveyron à Montauban [Loubéjac],0,0,1,0,0,0,0,0,0,1,0,0,0,0
82,15534,O614001002,La Garonne à Lamagistère - Origine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,17873,O494101001,Le Tarn à Montauban,0,0,1,0,0,0,0,0,0,1,0,0,0,0
82,17874,O498431001,Le Tescou à Montauban,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,17919,O575401001,La Vère à Nègrepelisse [Larroque],0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,17921,O578251001,L'Aveyron à Nègrepelisse,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,17922,O582000101,Le Cande à Puylaroque - Cande,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,4676,O585401001,La Lère à Réalville,0,0,1,0,0,0,0,0,0,1,0,0,0,0
82,17918,O568501101,Le ruisseau de la Gourgue à Saint-Antonin-Noble-Val - Gourgue,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,17749,O290002001,La Garonne à Saint-Aignan [Tres Casses],0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,17916,O568501001,La Bonnette à Saint-Antonin-Noble-Val,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,17917,O568501002,La Bonnette à Saint-Antonin-Noble-Val,0,0,1,0,0,0,0,0,0,1,0,0,0,0
82,17747,O286331001,La Gimone à Beaumont-de-Lomagne,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,17920,O576251001,L'Aveyron à Bruniquel [Montricoux],0,0,1,0,0,0,0,0,0,1,0,0,0,0
82,4679,O613401001,La Barguelonne à Castelsagrat [Fourquet],0,0,1,0,0,0,0,0,0,1,0,0,0,0
82,4675,O575402001,La Vère à Bruniquel [La Gauterie],0,0,1,0,0,0,0,0,0,1,0,0,0,0
82,17915,O567000101,La Seye à Varen - Seye,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,17911,O560252001,L'Aveyron à Varen,0,0,1,0,0,0,0,0,0,1,0,0,0,0
82,17735,O262002001,La Garonne à Verdun-sur-Garonne - HE,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,17736,O262002002,La Garonne à Verdun-sur-Garonne - HG,0,0,1,0,0,0,0,0,0,1,0,0,0,0
82,17748,O288000101,La Gimone à Cordes-Tolosannes [Castelferrus],0,0,1,0,0,0,0,0,0,1,0,0,0,0
82,4630,O499103001,Le Tarn à Villemade,0,0,1,0,0,0,0,0,0,1,0,0,0,0
82,17923,O590101001,Le Tarn aux Barthes - Rouby [Ancienne],0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,4678,O596402001,Le Lemboulas à Lafrançaise [Lunel],0,0,1,0,0,0,0,0,0,1,0,0,0,0
82,4670,O529251001,L'Aveyron à Laguépie [1],0,0,1,0,0,0,0,0,0,1,0,0,0,0
82,17910,O560251001,L'Aveyron à Laguépie [3],0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,4680,O614001001,La Garonne à Lamagistère,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82,2796,,WS 2796,0,0,0,1,0,0,1,1,0,0,1,1,1,0
82,2762,,WS 2762,0,0,0,1,0,0,1,1,0,0,1,1,1,0
82,2761,,WS 2761,0,0,0,1,0,0,1,1,0,0,1,1,1,0
82,2760,,WS 2760,0,0,0,1,0,0,1,1,0,0,1,1,1,0
82,2799,,WS 2799,0,0,0,1,0,0,1,1,0,0,1,1,1,0
82,2798,,WS 2798,0,0,0,1,0,0,1,1,0,0,1,1,1,0
82,2797,,WS 2797,0,0,0,1,0,0,1,1,0,0,1,1,1,0
82,12259,O6000011,Le Cameson à Auvillar,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12286,O6134011,La Barguelonne à Saint-Clair,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82,12290,O5870001,Le Mortarieu à Villemade,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12264,O2610003,Le Marguestaud à Verdun-sur-Garonne,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12269,O4960001,Le Tescou à Varennes,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,11780,O8640001,Le Ruisseau de Ressegayreà Anthé,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,11088,O5854011,La Tauge à Saint-Etienne-de-Tulmont,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12277,O5854012,L'Angle à Saint-Etienne-de-Tulmont,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12271,O5770001,Le Longues Aygues à Vaissac,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12258,O6000013,L'Ayroux à Saint-Michel,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12273,O5810001,Le Daudou à Septfonds,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12265,O2630001,La Nadesse à verdun-sur-Garonne,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12287,O6010001,La Saudèze à Saint-Vincent-Lespinasse,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12284,O6180002,Le Montsembosc à Lacour,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12254,O4991031,Le Payrol à Barry-D'Ismelade,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12851,O2670001,La Tessonne à Beaumont-de-Lomagne,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12282,O6125013,La Petite Barguelonne à Bouloc,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12285,O6170003,La Séoune à Brassac,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12266,O4941011,Le Rieu Tort à Campsas,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12257,O2940001,La Sère à Castelmayran,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12276,O5830001,Le Paris à Caussade,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12280,O6110002,La Barguelonne à Cazes-Mondenard,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12553,O5964021,Le Lembous à Cazes-Mondenard,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12852,O2650001,Le Lambon à Comberouger,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12853,O4941012,Le Guitardio à Corbarieu,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12260,O6150002,Le Métau à Dunes,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12274,O5602521,La Baye à Ginals,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12854,O6180003,La Petite Séoune à Roquecor,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12281,O6125014,Le Lendou à Lauzerte,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12262,O2910001,La Sère à Lavit,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12261,O6000012,Le Cameson à Mansonville,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12255,O5901011,Le Bernon à Meauzac,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12256,O5901012,La Maribenne à Mauzac,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12288,O5990001,La Madelaine à Moissac,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12289,O5970001,Le Bartac à Moissac,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12278,O5930001,Le Petit Lembous à Molières,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12279,O5920002,Le Lemboulas à Molières,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12270,O4970002,Le Tescounet à Monclar-de-Quercy,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12272,O5762511,Le Rieumet à Montricoux,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12268,O4931013,La Pengaline à Nohic,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82,12275,O5800001,La Lère à Puylarroque,0,0,1,0,0,0,0,0,1,0,0,0,0,0
83,8076,10475X0046/F,Cogolin - les Faïsses,0,1,0,0,1,0,0,0,0,0,0,0,0,0
83,8025,10241X0154/F,DRAGUIGNAN - FORAGE DE STE BARBE,0,0,1,0,1,0,0,0,0,0,0,0,0,0
83,2302,09975X0009/FR,Fox-Amphoux - 09975X0009/FR,0,0,1,0,1,0,0,0,0,0,0,0,0,0
83,2295,10462X0117/F1,Gonfaron - les Moutauds,0,0,1,0,1,0,0,0,0,0,0,0,0,0
83,7727,10475X0083/MGR15,Grimaud - le Grand Pont,0,1,0,0,1,0,0,0,0,0,0,0,0,0
83,8416,10475X0098/PIEZ,Grimaud - 10475X0098/PIEZ,0,1,0,0,1,0,0,0,0,0,0,0,0,0
83,7863,10651X0293/P134B,Hyères - le Moulin Premier,0,0,1,0,1,0,0,0,0,0,0,0,0,0
83,7459,09988X0069/F1,Montauroux - le Vallon des Routes,0,0,0,0,1,0,0,0,0,0,0,0,0,0
83,8009,10241X0173/F,La Motte - Combarons,0,0,1,0,1,0,0,0,0,0,0,0,0,0
83,8145,10225X0089/F,Pourcieux - Les Cabanes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,7734,10453X0295/P4795,La Roquebrussane - chemin de Cuers,0,0,1,0,1,0,0,0,0,0,0,0,0,0
83,19220,Y523562001,La Nartuby d'Ampus à Ampus [Notre-Dame du Plan],0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,5457,Y520201001,L'Argens aux Arcs - RN7,0,0,1,0,0,0,0,0,0,1,0,0,0,0
83,18952,X241404001,L'Artuby à Bargème [Moulin],0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,5353,X241403001,L'Artuby à la Bastide [Taulane],0,0,0,0,0,0,0,0,0,1,0,0,0,0
83,19227,Y540521001,Le Batailler à Bormes-les-Mimosas [La Verrerie],0,1,0,0,0,0,0,0,0,0,0,0,0,0
83,19211,Y500201001,L'Argens à Bras [Clos-d'Auran],0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,19212,Y500521001,Le Cauron à Bras [Pont de l'Avocade],0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,19213,Y500521201,Le Cauron à Bras - Amont du Pont des Allées,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,5454,Y510661001,L'Issole à Cabasse [Pont des Fées],0,0,1,0,0,0,0,0,0,1,0,0,0,0
83,19226,Y530503001,L'Endre à Callas [Gandy],0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,5467,Y551404001,La Siagne à Callian [Ajustadoux],0,0,0,0,0,0,0,0,0,1,0,0,0,0
83,19218,Y521501001,L'Aille au Cannet-des-Maures [Reillanne],0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,5455,Y511201001,L'Argens à Carcès [aval],0,0,1,0,0,0,0,0,0,1,0,0,0,0
83,19214,Y503202001,L'Argens à Carcès [amont],0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,19216,Y510661601,Le Caramy [Caramy aval Barrage] à Carcès - Station Chapelle,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,19196,Y451501001,Le Grand Vallat au Castellet,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,19219,Y523561001,La Nartuby d'Ampus à Châteaudouble,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,19221,Y523563001,La Nartuby d'Ampus [source] à Châteaudouble,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,5451,Y503201001,L'Argens à Châteauvert,0,0,1,0,0,0,0,0,0,1,0,0,0,0
83,5463,Y542401001,La Giscle à Cogolin,0,1,0,0,0,0,0,0,0,1,0,0,0,0
83,5465,Y544401001,La Giscle à Cogolin [Les Ajusts],0,1,0,0,0,0,0,0,0,1,0,0,0,0
83,19204,Y461112001,Le Vallon de Rouves Gavot à Collobrières,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,19208,Y461502801,Le Réal Collobrier à Collobrières,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,5351,X230501001,Le Jabron à Comps-sur-Artuby [Pont de l'Evescat],0,0,0,0,0,0,0,0,0,1,0,0,0,0
83,18951,X241402001,L'Artuby à Comps-sur-Artuby [Le Colombier],0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,18953,X242401001,L'Artuby à Comps-sur-Artuby [Guent],0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,5448,Y461502001,Le Réal Martin à la Crau [Decapris],0,0,1,0,0,0,0,0,0,1,0,0,0,0
83,19203,Y460402301,Le Gapeau à la Crau - RD 554B,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,19223,Y523581101,La Nartuby à Draguignan - La Clape,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,5462,Y532501001,Le Reyran à Fréjus [Sainte-Brigitte],0,0,1,0,0,0,0,0,0,1,0,0,0,0
83,15619,Y532501002,Le Reyran à Fréjus [Sainte-Brigitte] - Aval,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,19229,Y544501001,La Garde à Grimaud,0,1,0,0,0,0,0,0,0,0,0,0,0,0
83,5449,Y462401001,Le Gapeau à Hyères [Sainte-Eulalie],0,0,1,0,0,0,0,0,0,1,0,0,0,0
83,19201,Y453701001,[La Garonne] à Hyères [Ile de Porquerolles],0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,5464,Y543501001,La Môle au Lavandou [Destel],0,1,0,0,0,0,0,0,0,1,0,0,0,0
83,19210,Y470541001,Le Vallon du Jus du Péou à la Londe-les-Maures [Valcros],0,1,0,0,0,0,0,0,0,0,0,0,0,0
83,19217,Y512561001,Le Vallon de Saint-Peyre à Lorgues,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,18950,X241401001,L'Artuby à la Martre [Plan d'Anelle],0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,5453,Y510504001,Le Caramy [source] à Mazaugues,0,0,1,0,0,0,0,0,0,1,0,0,0,0
83,19215,Y510502001,Le Caramy à Mazaugues [Vallon d'Agas],0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,19228,Y543621001,La Verne à la Môle [Les Cabris],0,1,0,0,0,0,0,0,0,0,0,0,0,0
83,5468,Y551541001,La Siagnole à Mons [Le Moulin],0,0,0,0,0,0,0,0,0,1,0,0,0,0
83,19234,Y551551001,La Siagnole à Mons [canal romain],0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,19235,Y551552001,La Siagnole [sources] à Mons [canal Jourdan],0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,19236,Y551553001,La Siagnole [surverse] à Mons,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,19231,Y551401001,La Siagne à Montauroux [Veyans] - EDF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,19237,Y551601001,La Siagne [source] à Montauroux - Source des Tuves,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83,19225,Y530502001,L'Endre à la Motte [Les Petits Esclans],0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,5460,Y530501501,L'Endre au Muy,0,0,1,0,0,0,0,0,0,1,0,0,0,0
83,19224,Y530501001,L'Endre au Muy [La Combe],0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,5446,Y451542001,La Reppe à Ollioules [Le Grand Plan],0,0,1,0,0,0,0,0,0,1,0,0,0,0
83,19206,Y461502701,Le Réal Collobrier à Pierrefeu-du-Var [Pont de Fer],0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,19207,Y461502702,Le Réal Collobrier à Pierrefeu-du-Var [Pont de Fer] - station amont pont,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,19209,Y461502901,Le Réal Martin à Pierrefeu-du-Var - Portanière,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,19172,Y400201001,L'Arc à Pourrières - Feyssac,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,19173,Y400201002,L'Arc à Pourrières - D 23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,19205,Y461501001,Le Réal Martin à Puget-Ville [Les Jacarels],0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,19198,Y452000101,Le Las [Le Las] au Revest-les-Eaux - STD _ A SUPPRIMER _ Station Standard,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,19199,Y452000102,Le Las [Le Las] au Revest-les-Eaux - Mesure du débit réservé - Barrage de Dardennes,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,19200,Y452000201,Le Las au Revest-les-Eaux - Débit réservé Dardennes,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,5461,Y531201001,L'Argens à Roquebrune-sur-Argens,0,0,1,0,0,0,0,0,0,1,0,0,0,0
83,5466,Y550541001,L'Agay [Le Grenouiller] à Saint-Raphaël,0,0,1,0,0,0,0,0,0,1,0,0,0,0
83,5442,Y441401501,L'Huveaune à Saint-Zacharie [Le Moulin blanc],0,0,1,0,0,0,0,0,0,1,0,0,0,0
83,19192,Y441401001,L'Huveaune à Saint-Zacharie,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,5456,Y511502001,La Bresque à Salernes [Les Vingalières] - Boulodrome,0,0,1,0,0,0,0,0,0,1,0,0,0,0
83,15616,Y511502002,La Bresque à Salernes [Les Vingalières],0,0,1,0,0,0,0,0,0,1,0,0,0,0
83,19197,Y451541001,La Reppe à Sanary-sur-Mer,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,5450,Y500202001,L'Argens [source] à Seillons-Source-d'Argens,0,0,1,0,0,0,0,0,0,1,0,0,0,0
83,19202,Y460402201,Le Gapeau à Signes - Cancérilles,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,5447,Y460402001,Le Gapeau à Solliès-Pont,0,0,1,0,0,0,0,0,0,1,0,0,0,0
83,5459,Y523501001,La Nartuby à Trans-en-Provence [CD 555] - Décathlon,0,0,1,0,0,0,0,0,0,1,0,0,0,0
83,15618,Y523501002,La Nartuby à Trans-en-Provence [CD 555] - Pont des Écoles,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,19222,Y523581001,La Foux à Trans-en-Provence,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,5458,Y521502001,L'Aille à Vidauban [Le Baou],0,0,1,0,0,0,0,0,0,1,0,0,0,0
83,15617,Y521502002,L'Aille à Vidauban [Le Baou] - Aval (Pont Rouge),0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,18955,X281121001,Le Verdon à Vinon-sur-Verdon [Le Hameau],0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,18956,X281121101,Le Verdon à Vinon-sur-Verdon [Vinon-Gréoux],0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,5452,Y510501001,Le Caramy à Vins-sur-Caramy [Les Marcounious],0,0,1,0,0,0,0,0,0,1,0,0,0,0
83,2751,,WS 2751,0,0,0,1,0,0,1,1,0,0,1,1,1,0
83,2686,,WS 2686,0,0,0,1,0,0,1,1,0,0,1,1,1,0
83,2685,,WS 2685,0,0,0,1,0,0,1,1,0,0,1,1,1,0
83,2717,,WS 2717,0,0,0,1,0,0,1,1,0,0,1,1,1,0
83,2688,,WS 2688,0,0,0,1,0,0,1,1,0,0,1,1,1,0
83,2687,,WS 2687,0,0,0,1,0,0,1,1,0,0,1,1,1,0
83,2752,,WS 2752,0,0,0,1,0,0,1,1,0,0,1,1,1,0
83,2718,,WS 2718,0,0,0,1,0,0,1,1,0,0,1,1,1,0
83,2720,,WS 2720,0,0,0,1,0,0,1,1,0,0,1,1,1,0
83,2664,,WS 2664,0,0,0,1,0,0,1,1,0,0,1,1,1,0
83,2716,,WS 2716,0,0,0,1,0,0,1,1,0,0,1,1,1,0
83,2719,,WS 2719,0,0,0,1,0,0,1,1,0,0,1,1,1,0
83,13339,X2424011,La Bruyère à Bargème,0,0,0,0,0,0,0,0,1,0,0,0,0,0
83,10518,Y5010002,L'Argens à Barjols,0,0,1,0,0,0,0,0,1,0,0,0,0,0
83,13340,X2405011,Le Rieu tort à La Bastide,0,0,0,0,0,0,0,0,1,0,0,0,0,0
83,13338,Y5106611,L'Issole à Besse,0,0,1,0,0,0,0,0,1,0,0,0,0,0
83,10503,Y5005211,Le Cauron à Bras,0,0,1,0,0,0,0,0,1,0,0,0,0,0
83,10506,Y5106615,L'Issole à Cabasse,0,0,1,0,0,0,0,0,1,0,0,0,0,0
83,10511,X2305011,Le Jabron à Chateauvieux,0,0,0,0,0,0,0,0,1,0,0,0,0,0
83,10529,Y5305031,Le Riou à Claviers,0,0,1,0,0,0,0,0,1,0,0,0,0,0
83,13341,Y4615022,Le Réal Colobrier à Colobrières,0,0,1,0,0,0,0,0,1,0,0,0,0,0
83,13342,Y4615023,Le ruisseau de la Malière à Collobrières,0,0,1,0,0,0,0,0,1,0,0,0,0,0
83,13337,X2424012,L'Artuby à Comps,0,0,0,0,0,0,0,0,1,0,0,0,0,0
83,10525,Y4615024,Le Meïge pan à Cuers,0,0,1,0,0,0,0,0,1,0,0,0,0,0
